SETTLEMENTDATE,REGIONID,RRP
2025-07-18 04:25:00,VIC1,100.55955
2025-07-18 04:30:00,VIC1,98.37962
2025-07-18 04:35:00,VIC1,97.13108
2025-07-18 04:40:00,VIC1,96.6902
2025-07-18 04:45:00,VIC1,108.4161
2025-07-18 04:50:00,VIC1,117.80829
2025-07-18 04:55:00,VIC1,116.34087
2025-07-18 05:00:00,VIC1,116.16589
2025-07-18 05:05:00,VIC1,101.05548
2025-07-18 05:10:00,VIC1,108.44347
2025-07-18 05:15:00,VIC1,120.0
2025-07-18 05:20:00,VIC1,122.02
2025-07-18 05:25:00,VIC1,122.02
2025-07-18 05:30:00,VIC1,139.38842
2025-07-18 05:35:00,VIC1,122.02
2025-07-18 05:40:00,VIC1,120.0
2025-07-18 05:45:00,VIC1,122.02
2025-07-18 05:50:00,VIC1,142.6766
2025-07-18 05:55:00,VIC1,147.02968
2025-07-18 06:00:00,VIC1,160.0
2025-07-18 06:05:00,VIC1,144.54908
2025-07-18 06:10:00,VIC1,158.0
2025-07-18 06:15:00,VIC1,158.0
2025-07-18 06:20:00,VIC1,192.34943
2025-07-18 06:25:00,VIC1,224.50098
2025-07-18 06:30:00,VIC1,212.74039
2025-07-18 06:35:00,VIC1,166.04674
2025-07-18 06:40:00,VIC1,213.55591
2025-07-18 06:45:00,VIC1,211.6331
2025-07-18 06:50:00,VIC1,212.44705
2025-07-18 06:55:00,VIC1,214.32657
2025-07-18 07:00:00,VIC1,266.11
2025-07-18 07:05:00,VIC1,265.45
2025-07-18 07:10:00,VIC1,272.37904
2025-07-18 07:15:00,VIC1,272.14645
2025-07-18 07:20:00,VIC1,272.6418
2025-07-18 07:25:00,VIC1,275.71973
2025-07-18 07:30:00,VIC1,279.38875
2025-07-18 07:35:00,VIC1,267.55425
2025-07-18 07:40:00,VIC1,266.11
2025-07-18 07:45:00,VIC1,266.11
2025-07-18 07:50:00,VIC1,266.11
2025-07-18 07:55:00,VIC1,266.11
2025-07-18 08:00:00,VIC1,265.45
2025-07-18 08:05:00,VIC1,265.51102
2025-07-18 08:10:00,VIC1,265.45
2025-07-18 08:15:00,VIC1,265.45
2025-07-18 08:20:00,VIC1,228.78518
2025-07-18 08:25:00,VIC1,244.92644
2025-07-18 08:30:00,VIC1,168.85611
2025-07-18 08:35:00,VIC1,217.98728
2025-07-18 08:40:00,VIC1,225.20232
2025-07-18 08:45:00,VIC1,226.51345
2025-07-18 08:50:00,VIC1,214.99077
2025-07-18 08:55:00,VIC1,225.64522
2025-07-18 09:00:00,VIC1,174.35412
2025-07-18 09:05:00,VIC1,226.08292
2025-07-18 09:10:00,VIC1,173.97482
2025-07-18 09:15:00,VIC1,228.26823
2025-07-18 09:20:00,VIC1,221.88577
2025-07-18 09:25:00,VIC1,202.8256
2025-07-18 09:30:00,VIC1,146.30325
2025-07-18 09:35:00,VIC1,180.94
2025-07-18 09:40:00,VIC1,156.61451
2025-07-18 09:45:00,VIC1,141.39862
2025-07-18 09:50:00,VIC1,141.52526
2025-07-18 09:55:00,VIC1,122.02
2025-07-18 10:00:00,VIC1,122.02
2025-07-18 10:05:00,VIC1,139.41484
2025-07-18 10:10:00,VIC1,122.65142
2025-07-18 10:15:00,VIC1,117.77817
2025-07-18 10:20:00,VIC1,118.75034
2025-07-18 10:25:00,VIC1,97.45694
2025-07-18 10:30:00,VIC1,87.53739
2025-07-18 10:35:00,VIC1,95.90292
2025-07-18 10:40:00,VIC1,97.53182
2025-07-18 10:45:00,VIC1,86.05124
2025-07-18 10:50:00,VIC1,75.44009
2025-07-18 10:55:00,VIC1,73.85205
2025-07-18 11:00:00,VIC1,56.59417
2025-07-18 11:05:00,VIC1,83.33839
2025-07-18 11:10:00,VIC1,83.1226
2025-07-18 11:15:00,VIC1,77.74313
2025-07-18 11:20:00,VIC1,38.03387
2025-07-18 11:25:00,VIC1,38.72205
2025-07-18 11:30:00,VIC1,35.94
2025-07-18 11:35:00,VIC1,33.16173
2025-07-18 11:40:00,VIC1,35.94
2025-07-18 11:45:00,VIC1,35.94
2025-07-18 11:50:00,VIC1,38.02418
2025-07-18 11:55:00,VIC1,35.94
2025-07-18 12:00:00,VIC1,34.92
2025-07-18 12:05:00,VIC1,35.94
2025-07-18 12:10:00,VIC1,33.60902
2025-07-18 12:15:00,VIC1,35.94
2025-07-18 12:20:00,VIC1,20.73
2025-07-18 12:25:00,VIC1,20.04
2025-07-18 12:30:00,VIC1,20.00007
2025-07-18 12:35:00,VIC1,20.0
2025-07-18 12:40:00,VIC1,20.0
2025-07-18 12:45:00,VIC1,20.0
2025-07-18 12:50:00,VIC1,20.0
2025-07-18 12:55:00,VIC1,17.79672
2025-07-18 13:00:00,VIC1,19.18
2025-07-18 13:05:00,VIC1,20.0
2025-07-18 13:10:00,VIC1,19.18
2025-07-18 13:15:00,VIC1,20.2
2025-07-18 13:20:00,VIC1,20.0
2025-07-18 13:25:00,VIC1,20.04
2025-07-18 13:30:00,VIC1,20.04
2025-07-18 13:35:00,VIC1,20.04
2025-07-18 13:40:00,VIC1,20.04
2025-07-18 13:45:00,VIC1,20.04
2025-07-18 13:50:00,VIC1,20.04
2025-07-18 13:55:00,VIC1,20.04
2025-07-18 14:00:00,VIC1,35.78231
2025-07-18 14:05:00,VIC1,36.99005
2025-07-18 14:10:00,VIC1,8.5517
2025-07-18 14:15:00,VIC1,0.06
2025-07-18 14:20:00,VIC1,0.06
2025-07-18 14:25:00,VIC1,19.18011
2025-07-18 14:30:00,VIC1,19.18
2025-07-18 14:35:00,VIC1,17.03889
2025-07-18 14:40:00,VIC1,8.95
2025-07-18 14:45:00,VIC1,8.95
2025-07-18 14:50:00,VIC1,19.18
2025-07-18 14:55:00,VIC1,15.7
2025-07-18 15:00:00,VIC1,19.18
2025-07-18 15:05:00,VIC1,16.29867
2025-07-18 15:10:00,VIC1,20.04
2025-07-18 15:15:00,VIC1,19.18
2025-07-18 15:20:00,VIC1,19.18
2025-07-18 15:25:00,VIC1,20.0
2025-07-18 15:30:00,VIC1,20.0
2025-07-18 15:35:00,VIC1,20.3
2025-07-18 15:40:00,VIC1,47.63123
2025-07-18 15:45:00,VIC1,50.19182
2025-07-18 15:50:00,VIC1,75.2769
2025-07-18 15:55:00,VIC1,67.28481
2025-07-18 16:00:00,VIC1,68.10702
2025-07-18 16:05:00,VIC1,57.35395
2025-07-18 16:10:00,VIC1,58.98321
2025-07-18 16:15:00,VIC1,75.89616
2025-07-18 16:20:00,VIC1,85.45181
2025-07-18 16:25:00,VIC1,114.37835
2025-07-18 16:30:00,VIC1,148.38647
2025-07-18 16:35:00,VIC1,162.48076
2025-07-18 16:40:00,VIC1,180.66923
2025-07-18 16:45:00,VIC1,210.4849
2025-07-18 16:50:00,VIC1,250.96717
2025-07-18 16:55:00,VIC1,246.43094
2025-07-18 17:00:00,VIC1,223.36
2025-07-18 17:05:00,VIC1,179.83518
2025-07-18 17:10:00,VIC1,172.97412
2025-07-18 17:15:00,VIC1,166.97
2025-07-18 17:20:00,VIC1,170.22
2025-07-18 17:25:00,VIC1,217.53972
2025-07-18 17:30:00,VIC1,224.89568
2025-07-18 17:35:00,VIC1,185.93999
2025-07-18 17:40:00,VIC1,219.45489
2025-07-18 17:45:00,VIC1,251.04089
2025-07-18 17:50:00,VIC1,261.05621
2025-07-18 17:55:00,VIC1,300.3
2025-07-18 18:00:00,VIC1,280.82714
2025-07-18 18:05:00,VIC1,238.81844
2025-07-18 18:10:00,VIC1,189.5703
2025-07-18 18:15:00,VIC1,185.68255
2025-07-18 18:20:00,VIC1,181.90548
2025-07-18 18:25:00,VIC1,180.96
2025-07-18 18:30:00,VIC1,176.06569
2025-07-18 18:35:00,VIC1,172.79173
2025-07-18 18:40:00,VIC1,166.02
2025-07-18 18:45:00,VIC1,165.02071
2025-07-18 18:50:00,VIC1,163.71795
2025-07-18 18:55:00,VIC1,162.05351
2025-07-18 19:00:00,VIC1,166.02
2025-07-18 19:05:00,VIC1,163.52376
2025-07-18 19:10:00,VIC1,166.02
2025-07-18 19:15:00,VIC1,144.77226
2025-07-18 19:20:00,VIC1,141.91788
2025-07-18 19:25:00,VIC1,145.22088
2025-07-18 19:30:00,VIC1,138.64456
2025-07-18 19:35:00,VIC1,134.72976
2025-07-18 19:40:00,VIC1,131.23
2025-07-18 19:45:00,VIC1,123.64351
2025-07-18 19:50:00,VIC1,123.96981
2025-07-18 19:55:00,VIC1,112.43623
2025-07-18 20:00:00,VIC1,109.67942
2025-07-18 20:05:00,VIC1,120.0
2025-07-18 20:10:00,VIC1,122.02
2025-07-18 20:15:00,VIC1,109.04766
2025-07-18 20:20:00,VIC1,120.0
2025-07-18 20:25:00,VIC1,108.14765
2025-07-18 20:30:00,VIC1,105.08954
2025-07-18 20:35:00,VIC1,120.0
2025-07-18 20:40:00,VIC1,115.5532
2025-07-18 20:45:00,VIC1,117.28567
2025-07-18 20:50:00,VIC1,100.08667
2025-07-18 20:55:00,VIC1,99.56302
2025-07-18 21:00:00,VIC1,85.06059
2025-07-18 21:05:00,VIC1,112.86241
2025-07-18 21:10:00,VIC1,99.99537
2025-07-18 21:15:00,VIC1,87.71432
2025-07-18 21:20:00,VIC1,93.23126
2025-07-18 21:25:00,VIC1,101.92203
2025-07-18 21:30:00,VIC1,81.41004
2025-07-18 21:35:00,VIC1,88.68334
2025-07-18 21:40:00,VIC1,101.19988
2025-07-18 21:45:00,VIC1,86.97281
2025-07-18 21:50:00,VIC1,82.07652
2025-07-18 21:55:00,VIC1,71.89038
2025-07-18 22:00:00,VIC1,74.37708
2025-07-18 22:05:00,VIC1,76.54
2025-07-18 22:10:00,VIC1,76.5401
2025-07-18 22:15:00,VIC1,77.27
2025-07-18 22:20:00,VIC1,48.40645
2025-07-18 22:25:00,VIC1,73.8001
2025-07-18 22:30:00,VIC1,20.0
2025-07-18 22:35:00,VIC1,20.0
2025-07-18 22:40:00,VIC1,19.18
2025-07-18 22:45:00,VIC1,0.01
2025-07-18 22:50:00,VIC1,0.01
2025-07-18 22:55:00,VIC1,0.01
2025-07-18 23:00:00,VIC1,8.94977
2025-07-18 23:05:00,VIC1,8.95
2025-07-18 23:10:00,VIC1,8.95
2025-07-18 23:15:00,VIC1,8.95
2025-07-18 23:20:00,VIC1,0.01
2025-07-18 23:25:00,VIC1,8.94977
2025-07-18 23:30:00,VIC1,0.01
2025-07-18 23:35:00,VIC1,-2e-05
2025-07-18 23:40:00,VIC1,0.01
2025-07-18 23:45:00,VIC1,0.01
2025-07-18 23:50:00,VIC1,-2e-05
2025-07-18 23:55:00,VIC1,8.4594
2025-07-19 00:00:00,VIC1,-2e-05
2025-07-19 00:05:00,VIC1,0.01
2025-07-19 00:10:00,VIC1,0.01
2025-07-19 00:15:00,VIC1,0.01
2025-07-19 00:20:00,VIC1,-2e-05
2025-07-19 00:25:00,VIC1,-2e-05
2025-07-19 00:30:00,VIC1,-2e-05
2025-07-19 00:35:00,VIC1,3e-05
2025-07-19 00:40:00,VIC1,3e-05
2025-07-19 00:45:00,VIC1,3e-05
2025-07-19 00:50:00,VIC1,3e-05
2025-07-19 00:55:00,VIC1,3e-05
2025-07-19 01:00:00,VIC1,-7.41
2025-07-19 01:05:00,VIC1,-7.41
2025-07-19 01:10:00,VIC1,-9.83
2025-07-19 01:15:00,VIC1,-9.96
2025-07-19 01:20:00,VIC1,-9.96
2025-07-19 01:25:00,VIC1,-9.96
2025-07-19 01:30:00,VIC1,-9.96
2025-07-19 01:35:00,VIC1,-11.21445
2025-07-19 01:40:00,VIC1,-11.94891
2025-07-19 01:45:00,VIC1,-13.78871
2025-07-19 01:50:00,VIC1,-13.79
2025-07-19 01:55:00,VIC1,-13.79
2025-07-19 02:00:00,VIC1,-13.99967
2025-07-19 02:05:00,VIC1,-13.99942
2025-07-19 02:10:00,VIC1,-13.79
2025-07-19 02:15:00,VIC1,-13.79
2025-07-19 02:20:00,VIC1,-11.81745
2025-07-19 02:25:00,VIC1,-13.99967
2025-07-19 02:30:00,VIC1,-13.99967
2025-07-19 02:35:00,VIC1,-13.79
2025-07-19 02:40:00,VIC1,-13.79
2025-07-19 02:45:00,VIC1,-13.99967
2025-07-19 02:50:00,VIC1,-13.99967
2025-07-19 02:55:00,VIC1,-13.99967
2025-07-19 03:00:00,VIC1,-13.99967
2025-07-19 03:05:00,VIC1,-13.99967
2025-07-19 03:10:00,VIC1,-13.99967
2025-07-19 03:15:00,VIC1,-13.99967
2025-07-19 03:20:00,VIC1,-13.99967
2025-07-19 03:25:00,VIC1,-13.99967
2025-07-19 03:30:00,VIC1,-13.99967
2025-07-19 03:35:00,VIC1,-13.99967
2025-07-19 03:40:00,VIC1,-13.99967
2025-07-19 03:45:00,VIC1,-13.99967
2025-07-19 03:50:00,VIC1,-13.99967
2025-07-19 03:55:00,VIC1,-13.99967
2025-07-19 04:00:00,VIC1,-13.99967
2025-07-19 04:05:00,VIC1,-13.99967
2025-07-19 04:10:00,VIC1,-13.99991
2025-07-19 04:15:00,VIC1,-13.99967
2025-07-19 04:20:00,VIC1,-13.99991
2025-07-19 04:25:00,VIC1,-13.99991
2025-07-19 04:30:00,VIC1,-13.99967
2025-07-19 04:35:00,VIC1,-13.99967
2025-07-19 04:40:00,VIC1,-13.99967
2025-07-19 04:45:00,VIC1,-13.99967
2025-07-19 04:50:00,VIC1,-13.99967
2025-07-19 04:55:00,VIC1,-13.99967
2025-07-19 05:00:00,VIC1,-13.99967
2025-07-19 05:05:00,VIC1,-13.99967
2025-07-19 05:10:00,VIC1,-13.99967
2025-07-19 05:15:00,VIC1,-13.99967
2025-07-19 05:20:00,VIC1,-13.99991
2025-07-19 05:25:00,VIC1,-13.99967
2025-07-19 05:30:00,VIC1,-13.99967
2025-07-19 05:35:00,VIC1,-13.99967
2025-07-19 05:40:00,VIC1,-13.99967
2025-07-19 05:45:00,VIC1,-13.99967
2025-07-19 05:50:00,VIC1,-13.99967
2025-07-19 05:55:00,VIC1,-13.99967
2025-07-19 06:00:00,VIC1,-13.99967
2025-07-19 06:05:00,VIC1,-13.99967
2025-07-19 06:10:00,VIC1,-13.99967
2025-07-19 06:15:00,VIC1,-13.99967
2025-07-19 06:20:00,VIC1,-11.89635
2025-07-19 06:25:00,VIC1,-9.96
2025-07-19 06:30:00,VIC1,-9.96
2025-07-19 06:35:00,VIC1,-13.99967
2025-07-19 06:40:00,VIC1,-13.99967
2025-07-19 06:45:00,VIC1,0.01
2025-07-19 06:50:00,VIC1,0.01
2025-07-19 06:55:00,VIC1,-13.99976
2025-07-19 07:00:00,VIC1,-13.99967
2025-07-19 07:05:00,VIC1,104.60914
2025-07-19 07:10:00,VIC1,15.51263
2025-07-19 07:15:00,VIC1,6.95
2025-07-19 07:20:00,VIC1,6.95
2025-07-19 07:25:00,VIC1,0.01
2025-07-19 07:30:00,VIC1,20.0
2025-07-19 07:35:00,VIC1,33.8901
2025-07-19 07:40:00,VIC1,33.8901
2025-07-19 07:45:00,VIC1,69.64815
2025-07-19 07:50:00,VIC1,45.89
2025-07-19 07:55:00,VIC1,45.89
2025-07-19 08:00:00,VIC1,45.8901
2025-07-19 08:05:00,VIC1,20.0
2025-07-19 08:10:00,VIC1,33.89001
2025-07-19 08:15:00,VIC1,22.77044
2025-07-19 08:20:00,VIC1,20.0
2025-07-19 08:25:00,VIC1,18.0
2025-07-19 08:30:00,VIC1,4.49211
2025-07-19 08:35:00,VIC1,8.95
2025-07-19 08:40:00,VIC1,20.0
2025-07-19 08:45:00,VIC1,3e-05
2025-07-19 08:50:00,VIC1,0.01
2025-07-19 08:55:00,VIC1,0.01
2025-07-19 09:00:00,VIC1,0.01
2025-07-19 09:05:00,VIC1,1.20735
2025-07-19 09:10:00,VIC1,0.00022
2025-07-19 09:15:00,VIC1,0.01
2025-07-19 09:20:00,VIC1,0.01
2025-07-19 09:25:00,VIC1,0.01
2025-07-19 09:30:00,VIC1,0.0
2025-07-19 09:35:00,VIC1,-5.06
2025-07-19 09:40:00,VIC1,-9.83
2025-07-19 09:45:00,VIC1,-9.96
2025-07-19 09:50:00,VIC1,-9.83
2025-07-19 09:55:00,VIC1,-9.96
2025-07-19 10:00:00,VIC1,-9.83
2025-07-19 10:05:00,VIC1,-9.83
2025-07-19 10:10:00,VIC1,-9.83
2025-07-19 10:15:00,VIC1,-9.83
2025-07-19 10:20:00,VIC1,-9.83
2025-07-19 10:25:00,VIC1,-9.83
2025-07-19 10:30:00,VIC1,-9.96
2025-07-19 10:35:00,VIC1,-9.96
2025-07-19 10:40:00,VIC1,-9.96
2025-07-19 10:45:00,VIC1,-13.79
2025-07-19 10:50:00,VIC1,-13.79
2025-07-19 10:55:00,VIC1,-13.79
2025-07-19 11:00:00,VIC1,-13.99976
2025-07-19 11:05:00,VIC1,-13.99976
2025-07-19 11:10:00,VIC1,-13.99967
2025-07-19 11:15:00,VIC1,-13.99967
2025-07-19 11:20:00,VIC1,-13.99967
2025-07-19 11:25:00,VIC1,-15.0
2025-07-19 11:30:00,VIC1,-15.79
2025-07-19 11:35:00,VIC1,-18.0
2025-07-19 11:40:00,VIC1,-18.0
2025-07-19 11:45:00,VIC1,-19.41491
2025-07-19 11:50:00,VIC1,-19.27039
2025-07-19 11:55:00,VIC1,-16.8791
2025-07-19 12:00:00,VIC1,-16.53293
2025-07-19 12:05:00,VIC1,-15.35476
2025-07-19 12:10:00,VIC1,-19.99
2025-07-19 12:15:00,VIC1,-19.99
2025-07-19 12:20:00,VIC1,-17.76667
2025-07-19 12:25:00,VIC1,-19.11377
2025-07-19 12:30:00,VIC1,-17.65967
2025-07-19 12:35:00,VIC1,-17.42287
2025-07-19 12:40:00,VIC1,-17.52523
2025-07-19 12:45:00,VIC1,-19.5
2025-07-19 12:50:00,VIC1,-20.78858
2025-07-19 12:55:00,VIC1,-20.4347
2025-07-19 13:00:00,VIC1,-20.99
2025-07-19 13:05:00,VIC1,-19.99
2025-07-19 13:10:00,VIC1,-19.5
2025-07-19 13:15:00,VIC1,-19.5
2025-07-19 13:20:00,VIC1,-18.94583
2025-07-19 13:25:00,VIC1,-18.82218
2025-07-19 13:30:00,VIC1,-19.99
2025-07-19 13:35:00,VIC1,-20.34537
2025-07-19 13:40:00,VIC1,-19.66065
2025-07-19 13:45:00,VIC1,-19.99
2025-07-19 13:50:00,VIC1,-17.30039
2025-07-19 13:55:00,VIC1,-17.51846
2025-07-19 14:00:00,VIC1,-16.53037
2025-07-19 14:05:00,VIC1,-16.84518
2025-07-19 14:10:00,VIC1,-16.69835
2025-07-19 14:15:00,VIC1,-18.96965
2025-07-19 14:20:00,VIC1,-16.0
2025-07-19 14:25:00,VIC1,-14.57381
2025-07-19 14:30:00,VIC1,-13.99976
2025-07-19 14:35:00,VIC1,-13.99976
2025-07-19 14:40:00,VIC1,-13.99976
2025-07-19 14:45:00,VIC1,-13.57677
2025-07-19 14:50:00,VIC1,-13.58929
2025-07-19 14:55:00,VIC1,-8.38177
2025-07-19 15:00:00,VIC1,0.0
2025-07-19 15:05:00,VIC1,-5.06
2025-07-19 15:10:00,VIC1,-2.18782
2025-07-19 15:15:00,VIC1,0.0
2025-07-19 15:20:00,VIC1,27.53653
2025-07-19 15:25:00,VIC1,55.67809
2025-07-19 15:30:00,VIC1,55.74641
2025-07-19 15:35:00,VIC1,43.81211
2025-07-19 15:40:00,VIC1,62.97886
2025-07-19 15:45:00,VIC1,78.03087
2025-07-19 15:50:00,VIC1,57.0851
2025-07-19 15:55:00,VIC1,53.08574
2025-07-19 16:00:00,VIC1,108.90989
2025-07-19 16:05:00,VIC1,55.2659
2025-07-19 16:10:00,VIC1,63.17067
2025-07-19 16:15:00,VIC1,88.83603
2025-07-19 16:20:00,VIC1,95.86107
2025-07-19 16:25:00,VIC1,127.66634
2025-07-19 16:30:00,VIC1,107.56927
2025-07-19 16:35:00,VIC1,136.40664
2025-07-19 16:40:00,VIC1,122.43186
2025-07-19 16:45:00,VIC1,114.15331
2025-07-19 16:50:00,VIC1,133.73933
2025-07-19 16:55:00,VIC1,140.47254
2025-07-19 17:00:00,VIC1,137.98602
2025-07-19 17:05:00,VIC1,130.23
2025-07-19 17:10:00,VIC1,128.90216
2025-07-19 17:15:00,VIC1,131.23
2025-07-19 17:20:00,VIC1,138.51261
2025-07-19 17:25:00,VIC1,137.02719
2025-07-19 17:30:00,VIC1,143.1078
2025-07-19 17:35:00,VIC1,133.06832
2025-07-19 17:40:00,VIC1,166.36585
2025-07-19 17:45:00,VIC1,132.72
2025-07-19 17:50:00,VIC1,150.40383
2025-07-19 17:55:00,VIC1,155.97881
2025-07-19 18:00:00,VIC1,135.13775
2025-07-19 18:05:00,VIC1,131.23
2025-07-19 18:10:00,VIC1,131.23
2025-07-19 18:15:00,VIC1,130.23
2025-07-19 18:20:00,VIC1,131.23
2025-07-19 18:25:00,VIC1,131.23
2025-07-19 18:30:00,VIC1,154.41146
2025-07-19 18:35:00,VIC1,155.47906
2025-07-19 18:40:00,VIC1,131.23
2025-07-19 18:45:00,VIC1,159.20803
2025-07-19 18:50:00,VIC1,131.23
2025-07-19 18:55:00,VIC1,131.23
2025-07-19 19:00:00,VIC1,163.29179
2025-07-19 19:05:00,VIC1,135.88997
2025-07-19 19:10:00,VIC1,164.47982
2025-07-19 19:15:00,VIC1,158.67491
2025-07-19 19:20:00,VIC1,163.65638
2025-07-19 19:25:00,VIC1,161.05672
2025-07-19 19:30:00,VIC1,132.72
2025-07-19 19:35:00,VIC1,152.13807
2025-07-19 19:40:00,VIC1,140.08012
2025-07-19 19:45:00,VIC1,160.55726
2025-07-19 19:50:00,VIC1,207.61427
2025-07-19 19:55:00,VIC1,159.37608
2025-07-19 20:00:00,VIC1,159.58849
2025-07-19 20:05:00,VIC1,160.93917
2025-07-19 20:10:00,VIC1,152.60676
2025-07-19 20:15:00,VIC1,153.6335
2025-07-19 20:20:00,VIC1,153.70562
2025-07-19 20:25:00,VIC1,132.72
2025-07-19 20:30:00,VIC1,151.58512
2025-07-19 20:35:00,VIC1,131.72
2025-07-19 20:40:00,VIC1,127.23153
2025-07-19 20:45:00,VIC1,129.87949
2025-07-19 20:50:00,VIC1,152.79006
2025-07-19 20:55:00,VIC1,151.40609
2025-07-19 21:00:00,VIC1,126.97553
2025-07-19 21:05:00,VIC1,150.4982
2025-07-19 21:10:00,VIC1,135.43239
2025-07-19 21:15:00,VIC1,129.47835
2025-07-19 21:20:00,VIC1,121.79084
2025-07-19 21:25:00,VIC1,122.92748
2025-07-19 21:30:00,VIC1,118.67263
2025-07-19 21:35:00,VIC1,132.72
2025-07-19 21:40:00,VIC1,149.8676
2025-07-19 21:45:00,VIC1,148.55702
2025-07-19 21:50:00,VIC1,155.96455
2025-07-19 21:55:00,VIC1,138.90387
2025-07-19 22:00:00,VIC1,134.80974
2025-07-19 22:05:00,VIC1,134.70027
2025-07-19 22:10:00,VIC1,153.28087
2025-07-19 22:15:00,VIC1,154.35284
2025-07-19 22:20:00,VIC1,126.71377
2025-07-19 22:25:00,VIC1,113.28345
2025-07-19 22:30:00,VIC1,104.02199
2025-07-19 22:35:00,VIC1,125.22174
2025-07-19 22:40:00,VIC1,114.78891
2025-07-19 22:45:00,VIC1,116.47675
2025-07-19 22:50:00,VIC1,100.2004
2025-07-19 22:55:00,VIC1,106.09534
2025-07-19 23:00:00,VIC1,89.9027
2025-07-19 23:05:00,VIC1,111.55278
2025-07-19 23:10:00,VIC1,119.88197
2025-07-19 23:15:00,VIC1,116.85503
2025-07-19 23:20:00,VIC1,112.34499
2025-07-19 23:25:00,VIC1,94.30584
2025-07-19 23:30:00,VIC1,94.25762
2025-07-19 23:35:00,VIC1,151.61031
2025-07-19 23:40:00,VIC1,117.18793
2025-07-19 23:45:00,VIC1,117.43588
2025-07-19 23:50:00,VIC1,108.65277
2025-07-19 23:55:00,VIC1,82.93982
2025-07-20 00:00:00,VIC1,80.28542
2025-07-20 00:05:00,VIC1,89.91929
2025-07-20 00:10:00,VIC1,101.3934
2025-07-20 00:15:00,VIC1,79.73788
2025-07-20 00:20:00,VIC1,74.8189
2025-07-20 00:25:00,VIC1,79.89913
2025-07-20 00:30:00,VIC1,79.15653
2025-07-20 00:35:00,VIC1,78.68262
2025-07-20 00:40:00,VIC1,79.68287
2025-07-20 00:45:00,VIC1,79.31486
2025-07-20 00:50:00,VIC1,77.44973
2025-07-20 00:55:00,VIC1,75.44142
2025-07-20 01:00:00,VIC1,75.39357
2025-07-20 01:05:00,VIC1,79.81495
2025-07-20 01:10:00,VIC1,78.56919
2025-07-20 01:15:00,VIC1,70.76279
2025-07-20 01:20:00,VIC1,73.24079
2025-07-20 01:25:00,VIC1,73.07513
2025-07-20 01:30:00,VIC1,69.67227
2025-07-20 01:35:00,VIC1,69.77437
2025-07-20 01:40:00,VIC1,72.86299
2025-07-20 01:45:00,VIC1,73.03676
2025-07-20 01:50:00,VIC1,69.4283
2025-07-20 01:55:00,VIC1,69.89912
2025-07-20 02:00:00,VIC1,70.80579
2025-07-20 02:05:00,VIC1,73.63749
2025-07-20 02:10:00,VIC1,77.80482
2025-07-20 02:15:00,VIC1,76.0846
2025-07-20 02:20:00,VIC1,68.33623
2025-07-20 02:25:00,VIC1,73.40115
2025-07-20 02:30:00,VIC1,73.38527
2025-07-20 02:35:00,VIC1,73.47715
2025-07-20 02:40:00,VIC1,72.85428
2025-07-20 02:45:00,VIC1,75.80708
2025-07-20 02:50:00,VIC1,71.76386
2025-07-20 02:55:00,VIC1,73.34476
2025-07-20 03:00:00,VIC1,73.48898
2025-07-20 03:05:00,VIC1,79.47584
2025-07-20 03:10:00,VIC1,79.43903
2025-07-20 03:15:00,VIC1,82.02191
2025-07-20 03:20:00,VIC1,83.45644
2025-07-20 03:25:00,VIC1,79.92506
2025-07-20 03:30:00,VIC1,79.39538
2025-07-20 03:35:00,VIC1,83.94068
2025-07-20 03:40:00,VIC1,81.80172
2025-07-20 03:45:00,VIC1,85.9907
2025-07-20 03:50:00,VIC1,81.71447
2025-07-20 03:55:00,VIC1,85.19658
2025-07-20 04:00:00,VIC1,83.54882
2025-07-20 04:05:00,VIC1,80.0
2025-07-20 04:10:00,VIC1,91.63116
2025-07-20 04:15:00,VIC1,92.54172
2025-07-20 04:20:00,VIC1,93.9092
2025-07-20 04:25:00,VIC1,93.83907
2025-07-20 04:30:00,VIC1,94.55811
2025-07-20 04:35:00,VIC1,94.4137
2025-07-20 04:40:00,VIC1,95.57072
2025-07-20 04:45:00,VIC1,92.5122
2025-07-20 04:50:00,VIC1,90.45302
2025-07-20 04:55:00,VIC1,91.31967
2025-07-20 05:00:00,VIC1,93.18424
2025-07-20 05:05:00,VIC1,84.39967
2025-07-20 05:10:00,VIC1,83.57159
2025-07-20 05:15:00,VIC1,95.09727
2025-07-20 05:20:00,VIC1,95.76274
2025-07-20 05:25:00,VIC1,96.13149
2025-07-20 05:30:00,VIC1,86.65749
2025-07-20 05:35:00,VIC1,85.51235
2025-07-20 05:40:00,VIC1,98.43789
2025-07-20 05:45:00,VIC1,101.26653
2025-07-20 05:50:00,VIC1,94.4352
2025-07-20 05:55:00,VIC1,87.12632
2025-07-20 06:00:00,VIC1,107.50692
2025-07-20 06:05:00,VIC1,106.4059
2025-07-20 06:10:00,VIC1,111.19873
2025-07-20 06:15:00,VIC1,120.0
2025-07-20 06:20:00,VIC1,124.98073
2025-07-20 06:25:00,VIC1,107.70171
2025-07-20 06:30:00,VIC1,123.29751
2025-07-20 06:35:00,VIC1,120.0
2025-07-20 06:40:00,VIC1,114.87071
2025-07-20 06:45:00,VIC1,123.46357
2025-07-20 06:50:00,VIC1,131.26403
2025-07-20 06:55:00,VIC1,131.86194
2025-07-20 07:00:00,VIC1,132.52607
2025-07-20 07:05:00,VIC1,124.07089
