SETTLEMENTDATE,RRP,charge_mw,discharge_mw,soc_mwh,revenue
2025-07-01 09:25:00,200.02,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:30:00,200.02,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:35:00,200.02,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:40:00,195.0942,0.0,0.0,105.33511080157993,0.0
2025-07-01 09:45:00,226.77852,0.0,100.0,96.5510061900011,1889.8209999999997
2025-07-01 09:50:00,224.52656,0.0,100.0,87.76690157842228,1871.0546666666662
2025-07-01 09:55:00,193.23421,0.0,0.0,87.76690157842228,0.0
2025-07-01 10:00:00,195.70259,0.0,0.0,87.76690157842228,0.0
2025-07-01 10:05:00,184.50143,0.0,0.0,87.76690157842228,0.0
2025-07-01 10:10:00,187.72513,0.0,0.0,87.76690157842228,0.0
2025-07-01 10:15:00,180.72688,100.0,0.0,95.67259572884322,-1506.057333333333
2025-07-01 10:20:00,185.46483,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:25:00,182.58515,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:30:00,183.0557,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:35:00,182.60435,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:40:00,184.54024,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:45:00,183.07495,0.0,0.0,95.67259572884322,0.0
2025-07-01 10:50:00,181.67037,66.6666666666671,0.0,100.94305849579055,-1009.2798333333398
2025-07-01 10:55:00,180.72688,100.0,0.0,108.8487526462115,-1506.057333333333
2025-07-01 11:00:00,160.0,100.0,0.0,116.75444679663244,-1333.333333333333
2025-07-01 11:05:00,176.95231,100.0,0.0,124.66014094705338,-1474.6025833333333
2025-07-01 11:10:00,181.26651,100.0,0.0,132.56583509747432,-1510.55425
2025-07-01 11:15:00,173.5132,100.0,0.0,140.47152924789526,-1445.9433333333332
2025-07-01 11:20:00,174.51897,100.0,0.0,148.3772233983162,-1454.3247499999998
2025-07-01 11:25:00,160.0001,100.0,0.0,156.28291754873717,-1333.3341666666665
2025-07-01 11:30:00,177.25528,100.0,0.0,164.18861169915812,-1477.1273333333331
2025-07-01 11:35:00,177.70977,100.0,0.0,172.09430584957906,-1480.9147499999997
2025-07-01 11:40:00,179.83077,100.0,0.0,180.0,-1498.5897499999999
2025-07-01 11:45:00,236.21,0.0,0.0,180.0,0.0
2025-07-01 11:50:00,235.12,0.0,0.0,180.0,0.0
2025-07-01 11:55:00,236.21,0.0,0.0,180.0,0.0
2025-07-01 12:00:00,235.12,-0.0,0.0,180.0,0.0
2025-07-01 12:05:00,227.97,0.0,0.0,180.0,0.0
2025-07-01 12:10:00,235.12,0.0,0.0,180.0,0.0
2025-07-01 12:15:00,262.40548,0.0,39.99999999999874,176.48635815536858,874.6849333333058
2025-07-01 12:20:00,260.13145,0.0,0.0,176.48635815536858,0.0
2025-07-01 12:25:00,236.8423,0.0,0.0,176.48635815536858,0.0
2025-07-01 12:30:00,262.85211,0.0,100.0,167.70225354378974,2190.4342499999993
2025-07-01 12:35:00,235.12,100.0,0.0,175.60794769421068,-1959.333333333333
2025-07-01 12:40:00,266.96,0.0,100.0,166.82384308263184,2224.666666666666
2025-07-01 12:45:00,266.96,0.0,100.0,158.039738471053,2224.666666666666
2025-07-01 12:50:00,257.13188,0.0,0.0,158.039738471053,0.0
2025-07-01 12:55:00,267.16763,0.0,100.0,149.2556338594742,2226.396916666666
2025-07-01 13:00:00,250.17121,0.0,0.0,149.2556338594742,0.0
2025-07-01 13:05:00,266.96,0.0,100.0,140.47152924789535,2224.666666666666
2025-07-01 13:10:00,266.96,0.0,100.0,131.6874246363165,2224.666666666666
2025-07-01 13:15:00,266.96,0.0,100.0,122.90332002473768,2224.666666666666
2025-07-01 13:20:00,268.03981,0.0,100.0,114.11921541315886,2233.665083333333
2025-07-01 13:25:00,266.96,0.0,100.0,105.33511080158003,2224.666666666666
2025-07-01 13:30:00,268.54926,0.0,100.0,96.55100619000117,2237.9104999999995
2025-07-01 13:35:00,268.61473,0.0,100.0,87.76690157842235,2238.456083333333
2025-07-01 13:40:00,268.94047,0.0,100.0,78.98279696684352,2241.170583333333
2025-07-01 13:45:00,235.12,100.0,0.0,86.88849111726448,-1959.333333333333
2025-07-01 13:50:00,235.12,100.0,0.0,94.79418526768542,-1959.333333333333
2025-07-01 13:55:00,235.12,100.0,0.0,102.69987941810638,-1959.333333333333
2025-07-01 14:00:00,232.15501,100.0,0.0,110.60557356852732,-1934.6250833333331
2025-07-01 14:05:00,227.97,100.0,0.0,118.51126771894826,-1899.7499999999998
2025-07-01 14:10:00,227.97,100.0,0.0,126.4169618693692,-1899.7499999999998
2025-07-01 14:15:00,227.97,100.0,0.0,134.32265601979014,-1899.7499999999998
2025-07-01 14:20:00,295.22,0.0,100.0,125.5385514082113,2460.1666666666665
2025-07-01 14:25:00,227.97,100.0,0.0,133.44424555863225,-1899.7499999999998
2025-07-01 14:30:00,266.96,0.0,100.0,124.6601409470534,2224.666666666666
2025-07-01 14:35:00,231.02794,100.0,0.0,132.56583509747435,-1925.232833333333
2025-07-01 14:40:00,295.22,0.0,100.0,123.78173048589552,2460.1666666666665
2025-07-01 14:45:00,283.97543,0.0,100.0,114.9976258743167,2366.4619166666666
2025-07-01 14:50:00,295.22,0.0,100.0,106.21352126273787,2460.1666666666665
2025-07-01 14:55:00,268.27418,0.0,100.0,97.42941665115904,2235.618166666666
2025-07-01 15:00:00,227.97,100.0,0.0,105.33511080157999,-1899.7499999999998
2025-07-01 15:05:00,235.12,100.0,0.0,113.24080495200093,-1959.333333333333
2025-07-01 15:10:00,291.33205,0.0,100.0,104.45670034042209,2427.7670833333327
2025-07-01 15:15:00,295.22,0.0,100.0,95.67259572884326,2460.1666666666665
2025-07-01 15:20:00,290.67604,0.0,100.0,86.88849111726444,2422.300333333333
2025-07-01 15:25:00,299.3,0.0,100.0,78.10438650568561,2494.1666666666665
2025-07-01 15:30:00,291.56491,0.0,100.0,69.32028189410678,2429.707583333333
2025-07-01 15:35:00,222.66009,100.0,0.0,77.22597604452773,-1855.5007499999997
